Profile	Meta_mean	Isolate_mean	Meta_n	Isolate_n	t	p	Cohen_d	q	Name
NF011654.0	0.011719647915465762	0.0015039434797055069	3314	86	22.40697203456917	4.0533044007600175e-111	0.10274059811701489	9.238176457805488e-111	D-galactonate dehydratase family protein
NF007508.0	0.008664193540401665	0.0	2450	0	22.35557612600648	1.2812609566160462e-110	0.1025049372531395	2.9144103556095516e-110	multiple antibiotic resistance protein MarB
NF007472.0	0.008664193540401665	0.0	2450	0	22.35557612600648	1.2812609566160462e-110	0.1025049372531395	2.9144103556095516e-110	efflux MFS transporter YdeE
TIGR00365.1	0.008586392618814385	0.0	2428	0	22.254104565454643	1.2334112744094913e-109	0.1020396691746647	2.7889422060235155e-109	Grx4 family monothiol glutaredoxin
K22416	0.012917909219962725	0.0024964980446594886	57474	3167	101.16841767775465	0.0	0.10182618819507525	0.0	iron-responsive element-binding protein 2
K23647	0.0081502805465826	7.173391918661618e-05	36262	91	101.07265671084838	0.0	0.10172980461547831	0.0	ditryptophenaline biosynthesis N-methyltransferase [EC:2.1.1.-]
NF007139.0	0.008533346535913967	0.0	2413	0	22.18466248679506	5.775440896687749e-109	0.10172126289089878	1.302832016229562e-108	anhydro-N-acetylmuramic acid kinase
NF007138.0	0.008533346535913967	0.0	2413	0	22.18466248679506	5.775440896687749e-109	0.10172126289089878	1.302832016229562e-108	anhydro-N-acetylmuramic acid kinase
NF007628.1	0.008529810130387271	0.0	2412	0	22.18002554935295	6.401497651327544e-109	0.10170000157430949	1.4434897974211006e-108	superoxide dismutase [Cu-Zn] SodC
NF007971.0	0.008526273724860577	0.0	2411	0	22.17538767540249	7.095414692043108e-109	0.10167873596363589	1.5993327405499292e-108	YdbH family protein
PF06932	0.008640617132335467	0.0	10399	0	43.88680678675444	0.0	0.10156913235198846	0.0	Protein of unknown function (DUF1283)
TIGR02782.1	0.10414006995010132	0.07383313222461221	29448	4222	22.14279293258623	1.4616335357133343e-108	0.10152928233075566	3.290687932685843e-108	P-type conjugative transfer ATPase TrbB
K18884	0.008063747591686724	7.173391918661618e-05	35877	91	100.51935749638766	0.0	0.10117290799464428	0.0	4-dimethylallyltryptophan N-methyltransferase [EC:2.1.1.261]
NF011709.0	0.011719647915465762	0.001713796058269066	3314	98	21.90773607013098	2.598176985830049e-106	0.10045149803206044	5.826554423944112e-106	spermidine N1-acetyltransferase
TIGR00816.1	0.008321162204312293	0.0	2353	0	21.90476819360239	2.7728292130913375e-106	0.10043788970474098	6.215785972002243e-106	tellurite-resistance/dicarboxylate transporter
NF007703.0	0.008310552987732209	0.0	2350	0	21.89068270368554	3.7754274124670543e-106	0.1003733048221162	8.456661871447731e-106	transcription modulator YdgT
K01817	0.007913157774075716	6.542764057680377e-05	35207	83	99.64081807468554	0.0	0.10028865654004529	0.0	phosphoribosylanthranilate isomerase [EC:5.3.1.24]
PF12392	0.00841211730433352	0.0	10124	0	43.29763918396024	0.0	0.10020559632357617	0.0	Collagenase
PF11358	0.008388851867300595	0.0	10096	0	43.23721624357492	0.0	0.10006575690306618	0.0	Protein of unknown function (DUF3158)
PF11994	0.009592007325289031	0.0006109122503744666	11544	135	43.0622984794406	0.0	0.0996609371670941	0.0	Protein of unknown function (DUF3489)
NF003455.0	0.008190315199824594	0.0	2316	0	21.730430289887238	1.2472739329515896e-104	0.09963851438198305	2.781819453734196e-104	exoribonuclease II
TIGR02062.1	0.008190315199824594	0.0	2316	0	21.730430289887238	1.2472739329515896e-104	0.09963851438198305	2.781819453734196e-104	exoribonuclease II
K01147	0.007632656143659989	0.0	33959	0	98.77793827989288	0.0	0.09942016652714272	0.0	exoribonuclease II [EC:3.1.13.1]
K01658	0.016337421884341626	0.004798289737241019	72688	6087	98.43670351327458	0.0	0.09907671314157085	0.0	anthranilate synthase component II [EC:4.1.3.27]
NF008085.0	0.008080686628497064	0.0	2285	0	21.58331503595931	3.0246545668489135e-103	0.09896396053519944	6.722368188767507e-103	transcriptional regulator TyrR
K07350	0.010510045464639264	0.0014425612319945893	46761	1830	98.22594260829517	0.0	0.09886458192446558	0.0	minor fimbrial subunit
K02336	0.007944174781285148	0.0001931297824255051	35345	245	97.99738066453426	0.0	0.09863453393089347	0.0	DNA polymerase II [EC:2.7.7.7]
NF007934.1	0.008020567734543255	0.0	2268	0	21.502225502216255	1.7375331802572528e-102	0.09859214826244171	3.851240275217761e-102	multidrug/spermidine efflux SMR transporter subunit MdtI
NF007767.1	0.008020567734543255	0.0	2268	0	21.502225502216255	1.7375331802572528e-102	0.09859214826244171	3.851240275217761e-102	multidrug/spermidine efflux SMR transporter subunit MdtJ
NF008632.0	0.008020567734543255	0.0	2268	0	21.502225502216255	1.7375331802572528e-102	0.09859214826244171	3.851240275217761e-102	Tat proofreading chaperone DmsD
K03220	0.0129201568291808	0.002870145052290874	57484	3641	97.1733725397135	0.0	0.09780516832136571	0.0	type III secretion protein D
K02453	0.015731915960992292	0.004559439434894374	69994	5784	97.14737323881238	0.0	0.09777899997982922	0.0	general secretion pathway protein D
K20972	0.008018345885481613	0.00029008881605137093	35675	368	97.0956872622833	0.0	0.09772697795463693	0.0	two-component system, sensor histidine kinase RetS
PF07515	0.010803471867932084	0.0014164113656830225	13002	313	42.176435778435966	0.0	0.09761074685907684	0.0	Putative conjugal transfer nickase/helicase TraI C-term
K22100	0.007896974987705578	0.0002498862899138168	35135	317	96.868002192093	0.0	0.09749781253583745	0.0	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160]
K03674	0.007280006257344063	0.0	32390	0	96.45191006041736	0.0	0.09707901508225415	0.0	glutaredoxin 1
NF007474.0	0.007765946536621248	0.0	2196	0	21.155452779736677	2.8498093580817714e-99	0.09700212365477713	6.282534266680269e-99	cyclic di-GMP phosphodiesterase
NF001808.0	0.011288206441209026	0.0018012346326705488	3192	103	21.132509911955403	4.631113827317582e-99	0.09689692586389619	1.0193794012976355e-98	thiol peroxidase
K03473	0.008031831540790062	0.00035788131110685436	35735	454	96.21852251434183	0.0	0.09684411011156684	0.0	erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
K08990	0.007260002535303198	1.4189126872077926e-05	32301	18	96.10311935253593	0.0	0.09672795662867079	0.0	putative membrane protein
K01866	0.008255918179832112	0.00048637173778178226	36732	617	95.90167796720931	0.0	0.09652520552429075	0.0	tyrosyl-tRNA synthetase [EC:6.1.1.1]
PF04349	0.0077282796372586	0.0	9301	0	41.486162995773206	0.0	0.0960132187463136	0.0	Periplasmic glucan biosynthesis protein, MdoG
K00659	0.007102220368194352	0.0	31599	0	95.25836928388429	0.0	0.09587771421663355	0.0	bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2]
NF006124.0	0.016384166805175883	0.004949023311123935	4633	283	20.903971683770447	5.672756950415228e-97	0.09584903085067885	1.242448833801238e-96	3-hydroxyacyl-CoA dehydrogenase
TIGR03318.1	0.007582053449233131	0.0	2144	0	20.901541016318358	5.968724637952127e-97	0.09583788573801186	1.306771656579955e-96	putative selenium delivery protein YdfZ
K01440	0.007094578496852897	0.0	31565	0	95.20674089781104	0.0	0.09582575015633511	0.0	nicotinamidase [EC:3.5.1.19]
NF007243.0	0.008922351143850368	0.0006470454505709739	2523	37	20.8898431189295	7.623319938040963e-97	0.0957842484606239	1.667109667764938e-96	transcriptional regulator FeaR
TIGR00234.1	0.010651653446404006	0.0015564066243463966	3012	89	20.877710151213748	9.824183949769111e-97	0.09572861629586163	2.146766122356954e-96	tyrosine--tRNA ligase
NF011571.1	0.007511325338699239	0.0	2124	0	20.803082778088143	4.6604015564272665e-96	0.09538643436521085	1.0164435254357182e-95	SmvA family efflux MFS transporter
K10778	0.012811822064869598	0.0030498739926705276	57002	3869	94.57858233895865	0.0	0.0951935074752863	0.0	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]
K03229	0.02128306120779327	0.00852845353494506	94692	10819	94.23183398876708	0.0	0.09484450465826684	0.0	type III secretion protein U
K02401	0.02124957183044396	0.00852845353494506	94543	10819	94.04931332373317	0.0	0.09466079729174033	0.0	flagellar biosynthesis protein FlhB
TIGR01620.2	0.007712900453720829	0.00015738943392266933	2181	9	20.609501098418512	2.5767662528201597e-94	0.09449882235217003	5.600772223657339e-94	TIGR01620 family protein
K02972	0.006896564124740514	0.0	30684	0	93.85933820819847	0.0	0.09446958700783104	0.0	stationary-phase-induced ribosome-associated protein
TIGR01534.1	0.014446216576547266	0.00389976041830614	4085	223	20.575928807268742	5.148159134181922e-94	0.09434488645812933	1.1177130017042163e-93	type I glyceraldehyde-3-phosphate dehydrogenase
K11150	0.009037636665878505	0.001040535970619048	40210	1320	93.64083246806291	0.0	0.09424966060068272	0.0	retinol dehydrogenase 8 [EC:1.1.1.-]
K06918	0.006900834582254855	1.8130551003210683e-05	30703	23	93.60662451527318	0.0	0.09421523023675603	0.0	uncharacterized protein
NF007629.0	0.007302677412624261	0.0	2065	0	20.50996048106416	1.9992053630730863e-93	0.0940424080473659	4.337169178494038e-93	lactoylglutathione lyase
NF002926.0	0.007302677412624261	0.0	2065	0	20.50996048106416	1.9992053630730863e-93	0.0940424080473659	4.337169178494038e-93	transcriptional regulator SlyA
TIGR00068.2	0.015061551138192119	0.004319465575433258	4259	247	20.497922537669236	2.5596072374580696e-93	0.09398721158875538	5.550826911698573e-93	lactoylglutathione lyase
NF008504.0	0.007288531790517482	0.0	2061	0	20.48994049662478	3.0150684823461305e-93	0.09395061228074371	6.533599744213142e-93	GntR family transcriptional regulator
NF002324.0	0.007288531790517482	0.0	2061	0	20.48994049662478	3.0150684823461305e-93	0.09395061228074368	6.533599744213142e-93	tautomerase PptA
K10844	0.011125665629469933	0.002196949810693399	49500	2787	93.26421563173454	0.0	0.0938705951004635	0.0	DNA excision repair protein ERCC-2 [EC:5.6.2.3]
NF007897.0	0.007200121652350119	0.0	2036	0	20.364382702910454	3.930601662317957e-92	0.09337490384479077	8.507879468020298e-92	murein tripeptide amidase MpaA
NF006974.0	0.012918489389015218	0.0030778378189322	3653	176	20.34962167296878	5.310243760867739e-92	0.09330722147152362	1.1485459200092997e-91	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta
NF011621.0	0.007189512435770035	0.0	2033	0	20.34926521575498	5.348948678894876e-92	0.09330558704152155	1.156480290491703e-91	N-hydroxyarylamine O-acetyltransferase
K15872	0.017524384312406893	0.00620616643688164	77969	7873	92.54135941763714	0.0	0.09314303906485252	0.0	bile-acid 7alpha-dehydratase [EC:4.2.1.106]
K11783	0.012233287452137162	0.0029127124329071078	54428	3695	92.38665008498631	0.0	0.09298732385269794	0.0	futalosine hydrolase [EC:3.2.2.26]
K01664	0.015221034385723906	0.004798289737241019	67721	6087	91.80566480950601	0.0	0.09240256116333709	0.0	para-aminobenzoate synthetase component II [EC:2.6.1.85]
NF011608.0	0.007048056214702252	0.0	1993	0	20.146645980881647	3.2522918776667814e-90	0.09237653596988267	7.0052188241953285e-90	nitrate/nitrite transporter NarU
K20817	0.013813131971521892	0.00392723500426068	61457	4982	91.71908244293046	0.0	0.09231541586092284	0.0	N-acyl-D-aspartate deacylase [EC:3.5.1.83]
K09698	0.00656594080876172	0.0	29213	0	91.56664449881418	0.0	0.09216198680527529	0.0	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]
NF008475.0	0.007012692159435307	0.0	1983	0	20.095681051376797	9.080518863864636e-90	0.09214285123406737	1.9529428582449196e-89	C-type lysozyme inhibitor
PF20512	0.007108421922024226	0.0	8555	0	39.77524356122848	0.0	0.09205356400690087	0.0	Phosphomannose isomerase type I, helical insertion domain
NF005085.0	0.009346719807053714	0.0011716768969798716	2643	67	20.06094636450511	1.8254993334123474e-89	0.09198358551538396	3.917260099407148e-89	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
PF13356	0.058229234351085415	0.03736520334327385	70079	8257	39.56753656994172	0.0	0.09157285874641231	0.0	Arm DNA-binding domain
K01885	0.0064719907434461965	0.0	28795	0	90.90488605389612	0.0	0.09149592578051416	0.0	glutamyl-tRNA synthetase [EC:6.1.1.17]
PF07865	0.007075185583405761	2.7151655572198515e-05	8515	6	39.51518380383002	0.0	0.0914516964787625	0.0	Protein of unknown function (DUF1652)
NF007473.1	0.006903063588107775	0.0	1952	0	19.936885121891816	2.1893587321139873e-88	0.0914147390755542	4.682249635234809e-88	stationary-phase-induced ribosome-associated protein
PF03573	0.022095517913555608	0.00932659368905019	26592	2061	39.3203848147122	0.0	0.09100086476517076	0.0	outer membrane porin, OprD family
PF19607	0.011834629273569965	0.0026065589349310576	14243	576	39.319537097131466	0.0	0.09099890285576205	0.0	Family of unknown function (DUF6112)
K25575	0.014991328723636668	0.004798289737241019	66699	6087	90.40029158869947	0.0	0.0909880505744497	0.0	4-amino-4-deoxychorismate synthase (2-amino-4-deoxychorismate-forming) component II [EC:2.6.1.123]
K02244	0.019682089161758638	0.007930145351839108	87569	10060	90.19172337387842	0.0	0.09077812630379906	0.0	competence protein ComGB
K12517	0.01742054476653184	0.006422944764093942	77507	8148	90.0128648761379	0.0	0.09059810491501721	0.0	major pilin subunit PapA
NF011930.0	0.00815495114455765	0.0006645331654512704	2306	38	19.752856593925745	8.482763431575097e-87	0.09057093023763277	1.8067307450280716e-86	DNA oxidative demethylase AlkB
K02442	0.006335111342065445	0.0	28186	0	89.9322573525749	0.0	0.09051697330247771	0.0	membrane protein GlpM
NF008744.0	0.006740388933879826	0.0	1906	0	19.6989592108034	2.4599125490786237e-86	0.09032379959586696	5.233486809805562e-86	ATP-dependent RNA helicase DbpA
K19072	0.006252399322840295	0.0	27818	0	89.33952678254066	0.0	0.08992038895373831	0.0	oxalate oxidoreductase subunit delta [EC:1.2.7.10]
TIGR01298.1	0.0066802700399260185	0.0	1889	0	19.61031947551193	1.40807983004324e-85	0.08991736808844462	2.98350272763327e-85	ribonuclease T
K00284	0.010892139031711968	0.0024137281379057007	48461	3062	89.20298960580483	0.0	0.08978296404809025	0.0	glutamate synthase (ferredoxin) [EC:1.4.7.1]
K00265	0.010875506723498215	0.0024137281379057007	48387	3062	89.0912634210846	0.0	0.08967051144902048	0.0	glutamate synthase (NADPH) large chain [EC:1.4.1.13]
PF01713	0.006741991288755648	0.0	8114	0	38.729350886886635	0.0	0.08963300942013465	0.0	Smr domain
NF008294.1	0.006630760362552295	0.0	1875	0	19.537028185616883	5.923412219529832e-85	0.08958131237556352	1.2513727623613596e-84	DNA-binding transcriptional activator PunR
NF008086.0	0.006630760362552295	0.0	1875	0	19.537028185616883	5.923412219529832e-85	0.08958131237556352	1.2513727623613596e-84	Grx4 family monothiol glutaredoxin
NF008270.1	0.006630760362552295	0.0	1875	0	19.537028185616883	5.923412219529832e-85	0.08958131237556352	1.2513727623613596e-84	purine nucleoside transporter PunC
NF007979.0	0.006630760362552295	0.0	1875	0	19.537028185616883	5.923412219529832e-85	0.08958131237556352	1.2513727623613596e-84	HTH-type transcriptional repressor PurR
NF041492.1	0.13615161277774046	0.10597555217459735	38500	6060	19.51161430390232	9.736085613396276e-85	0.08946478447506	2.0553160444657652e-84	MobF family relaxase
K01241	0.006145413124059937	0.0	27342	0	88.56710705604523	0.0	0.08914294715677118	0.0	AMP nucleosidase [EC:3.2.2.4]
K04568	0.007419133267942889	0.0006077676010206712	33009	771	88.36603199144432	0.0	0.08894056475483815	0.0	elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]
K12521	0.007235503594826183	0.0005352453970078285	32192	679	88.11089836492371	0.0	0.08868377231639425	0.0	minor pilin subunit PapF
NF011628.0	0.0064716221138510395	0.0	1830	0	19.29961420182397	5.995230902693105e-83	0.08849272018833737	1.2618869605043266e-82	nitrate reductase molybdenum cofactor assembly chaperone
K23462	0.0060251660308929395	0.0	26807	0	87.69102685673919	0.0	0.08826117091378728	0.0	flavin-dependent trigonelline monooxygenase, reductase component [EC:1.5.1.36]
NF002437.0	0.006404430408843843	0.0	1811	0	19.198514354059444	4.2103947035731534e-82	0.08802915648982237	8.839357626026838e-82	voltage-gated ClC-type chloride channel ClcB
TIGR01424.1	0.00639382119226376	0.0	1808	0	19.182503766294772	5.727643343211242e-82	0.08795574463566333	1.2020279740813325e-81	glutathione-disulfide reductase
NF009566.0	0.006383211975683676	0.0	1805	0	19.16648014653048	7.791608249937283e-82	0.08788227302709244	1.6345811588853032e-81	riboflavin synthase subunit alpha
NF009327.0	0.006372602759103592	0.0	1802	0	19.15044346204307	1.0599276908123836e-81	0.08780874151406569	2.2227798367604514e-81	CysB family HTH-type transcriptional regulator
K19234	0.006656519460250132	0.0003168905001430737	29616	402	87.21729655474435	0.0	0.08778436054161871	0.0	L,D-transpeptidase YnhG
K02459	0.006638313825583726	0.0003105842215332613	29535	394	87.18220248779501	0.0	0.08774903830225052	0.0	general secretion pathway protein J
K00264	0.010571629957214512	0.0024137281379057007	47035	3062	87.02999721781413	0.0	0.08759584343352457	0.0	glutamate synthase (NADH) [EC:1.4.1.14]
NF002991.1	0.006340775109363341	0.0	1793	0	19.10225469095606	2.668158185163267e-81	0.08758778603840545	5.593358715637135e-81	2-isopropylmalate synthase
NF011285.0	0.0063337022983099515	0.0	1791	0	19.091529977111048	3.2757131453180462e-81	0.08753861100871514	6.864484192843347e-81	primary-amine oxidase
